order_id,shipping_date,shipping_days_actual,shipping_days_scheduled,shipping_mode,delivery_status,late_delivery_risk
46563,2016-11-14 16:44:00,4,2,Second Class,Late delivery,1
46558,2016-11-11 02:59:00,1,0,Same Day,Shipping canceled,0
46555,2016-11-11 01:56:00,1,0,Same Day,Late delivery,1
46551,2016-11-12 12:32:00,2,4,Standard Class,Advance shipping,0
46547,2016-11-12 11:08:00,2,1,First Class,Late delivery,1
46545,2016-11-12 10:26:00,2,1,First Class,Late delivery,1
46508,2016-11-13 21:28:00,4,4,Standard Class,Shipping on time,0
46494,2016-11-11 16:34:00,2,1,First Class,Late delivery,1
46477,2016-11-12 10:36:00,3,4,Standard Class,Advance shipping,0
46472,2016-11-09 20:51:00,0,0,Same Day,Shipping on time,0
46469,2016-11-14 07:48:00,5,4,Standard Class,Late delivery,1
46440,2016-11-14 21:39:00,6,4,Standard Class,Late delivery,1
46434,2016-11-09 07:32:00,1,0,Same Day,Late delivery,1
46428,2016-11-12 17:26:00,4,2,Second Class,Late delivery,1
46422,2016-11-10 15:20:00,2,1,First Class,Shipping canceled,0
46421,2016-11-10 14:59:00,2,1,First Class,Late delivery,1
46418,2016-11-12 13:56:00,4,4,Standard Class,Shipping on time,0
46417,2016-11-11 13:35:00,3,4,Standard Class,Shipping canceled,0
46402,2016-11-11 08:20:00,3,4,Standard Class,Advance shipping,0
46400,2016-11-14 07:38:00,6,4,Standard Class,Late delivery,1
46397,2016-11-11 06:35:00,3,4,Standard Class,Advance shipping,0
46377,2016-11-10 23:34:00,3,4,Standard Class,Advance shipping,0
46374,2016-11-12 22:31:00,5,4,Standard Class,Late delivery,1
46368,2016-11-09 20:25:00,2,1,First Class,Late delivery,1
46354,2016-11-09 15:31:00,2,1,First Class,Late delivery,1
46353,2016-11-09 15:10:00,2,1,First Class,Late delivery,1
46348,2016-11-11 13:25:00,4,4,Standard Class,Shipping on time,0
46347,2016-11-10 13:04:00,3,4,Standard Class,Advance shipping,0
46346,2016-11-09 12:43:00,2,4,Standard Class,Advance shipping,0
46340,2016-11-09 10:36:00,2,1,First Class,Late delivery,1
46336,2016-11-09 09:12:00,2,4,Standard Class,Advance shipping,0
46322,2016-11-10 04:18:00,3,4,Standard Class,Advance shipping,0
46316,2016-11-09 02:12:00,2,4,Standard Class,Advance shipping,0
46301,2016-11-08 20:57:00,2,2,Second Class,Shipping on time,0
46299,2016-11-11 20:15:00,5,2,Second Class,Late delivery,1
46298,2016-11-10 19:54:00,4,2,Second Class,Late delivery,1
46289,2016-11-11 16:44:00,5,4,Standard Class,Late delivery,1
46285,2016-11-12 15:20:00,6,2,Second Class,Late delivery,1
46280,2016-11-12 13:35:00,6,4,Standard Class,Late delivery,1
46275,2016-11-12 11:50:00,6,2,Second Class,Late delivery,1
46272,2016-11-09 10:47:00,3,4,Standard Class,Advance shipping,0
46269,2016-11-11 09:44:00,5,2,Second Class,Late delivery,1
46262,2016-11-09 07:17:00,3,2,Second Class,Late delivery,1
46259,2016-11-11 06:14:00,5,4,Standard Class,Late delivery,1
46258,2016-11-10 05:53:00,4,4,Standard Class,Shipping on time,0
46257,2016-11-09 05:32:00,3,4,Standard Class,Advance shipping,0
46253,2016-11-10 04:08:00,4,4,Standard Class,Shipping on time,0
46240,2016-11-11 23:34:00,6,2,Second Class,Late delivery,1
46226,2016-11-07 18:40:00,2,4,Standard Class,Advance shipping,0
46212,2016-11-07 13:46:00,2,1,First Class,Late delivery,1
46210,2016-11-11 13:04:00,6,2,Second Class,Late delivery,1
46187,2016-11-08 05:00:00,3,4,Standard Class,Advance shipping,0
46180,2016-11-11 02:33:00,6,4,Standard Class,Late delivery,1
46177,2016-11-08 01:30:00,3,4,Standard Class,Advance shipping,0
46172,2016-11-07 23:45:00,3,4,Standard Class,Advance shipping,0
46154,2016-11-05 05:27:00,1,0,Same Day,Late delivery,1
46130,2016-11-10 09:02:00,6,4,Standard Class,Late delivery,1
46119,2016-11-09 05:11:00,5,4,Standard Class,Late delivery,1
46117,2016-11-07 04:29:00,3,4,Standard Class,Advance shipping,0
46107,2016-11-07 00:59:00,3,4,Standard Class,Advance shipping,0
46105,2016-11-10 00:17:00,6,4,Standard Class,Late delivery,1
46088,2016-11-07 18:19:00,4,4,Standard Class,Shipping on time,0
46071,2016-11-05 12:22:00,2,2,Second Class,Shipping on time,0
46027,2016-11-05 20:57:00,3,4,Standard Class,Advance shipping,0
46020,2016-11-08 18:30:00,6,2,Second Class,Late delivery,1
46014,2016-11-03 04:24:00,1,0,Same Day,Late delivery,1
46012,2016-11-05 15:42:00,3,4,Standard Class,Advance shipping,0
46004,2016-11-07 12:54:00,5,2,Second Class,Late delivery,1
45998,2016-11-04 10:47:00,2,1,First Class,Late delivery,1
45992,2016-11-05 08:41:00,3,4,Standard Class,Advance shipping,0
45989,2016-11-07 07:38:00,5,4,Standard Class,Late delivery,1
45983,2016-11-04 05:32:00,2,1,First Class,Shipping canceled,0
45973,2016-11-06 02:02:00,4,2,Second Class,Late delivery,1
45972,2016-11-05 01:41:00,3,4,Standard Class,Advance shipping,0
45954,2016-11-06 19:22:00,5,4,Standard Class,Late delivery,1
45951,2016-11-03 18:19:00,2,1,First Class,Late delivery,1
45936,2016-11-03 13:04:00,2,2,Second Class,Shipping on time,0
45897,2016-11-03 23:24:00,3,4,Standard Class,Advance shipping,0
45893,2016-11-04 22:00:00,4,2,Second Class,Late delivery,1
45883,2016-11-01 06:30:00,1,0,Same Day,Late delivery,1
45878,2016-11-04 16:45:00,4,4,Standard Class,Shipping on time,0
45872,2016-11-03 14:39:00,3,2,Second Class,Late delivery,1
45859,2016-11-05 10:06:00,5,4,Standard Class,Late delivery,1
45848,2016-11-04 06:14:00,4,4,Standard Class,Shipping on time,0
45833,2016-11-04 00:59:00,4,4,Standard Class,Shipping on time,0
45827,2016-11-02 22:53:00,3,2,Second Class,Late delivery,1
45825,2016-10-31 10:11:00,1,0,Same Day,Late delivery,1
45818,2016-11-03 19:44:00,4,4,Standard Class,Shipping on time,0
45805,2016-11-01 15:10:00,2,1,First Class,Late delivery,1
45803,2016-11-03 14:28:00,4,4,Standard Class,Shipping on time,0
45800,2016-11-05 13:25:00,6,4,Standard Class,Late delivery,1
45795,2016-11-05 11:40:00,6,2,Second Class,Shipping canceled,0
45793,2016-11-01 10:58:00,2,1,First Class,Late delivery,1
45783,2016-11-03 07:28:00,4,4,Standard Class,Shipping on time,0
45774,2016-11-04 04:19:00,5,4,Standard Class,Late delivery,1
45773,2016-11-03 03:58:00,4,4,Standard Class,Shipping on time,0
45768,2016-11-03 02:13:00,4,4,Standard Class,Shipping on time,0
45758,2016-11-02 22:42:00,4,4,Standard Class,Shipping canceled,0
45756,2016-10-31 22:00:00,2,4,Standard Class,Advance shipping,0
45749,2016-11-03 19:33:00,5,4,Standard Class,Late delivery,1
45748,2016-11-02 19:12:00,4,2,Second Class,Late delivery,1
45718,2016-11-02 08:42:00,4,4,Standard Class,Shipping on time,0
45713,2016-11-02 06:56:00,4,4,Standard Class,Shipping on time,0
45712,2016-11-01 06:35:00,3,4,Standard Class,Advance shipping,0
45708,2016-10-29 17:11:00,0,0,Same Day,Shipping on time,0
45699,2016-11-03 02:02:00,5,4,Standard Class,Late delivery,1
45698,2016-11-02 01:41:00,4,4,Standard Class,Shipping on time,0
45693,2016-11-01 23:56:00,4,4,Standard Class,Shipping on time,0
45687,2016-10-31 21:50:00,3,4,Standard Class,Shipping canceled,0
45686,2016-10-30 21:29:00,2,4,Standard Class,Advance shipping,0
45683,2016-11-01 20:26:00,4,2,Second Class,Late delivery,1
45679,2016-11-02 19:02:00,5,4,Standard Class,Late delivery,1
45662,2016-10-30 13:04:00,2,1,First Class,Late delivery,1
45659,2016-11-02 12:01:00,5,2,Second Class,Late delivery,1
45654,2016-11-02 10:16:00,5,2,Second Class,Shipping canceled,0
45653,2016-11-01 09:55:00,4,2,Second Class,Late delivery,1
45649,2016-11-02 08:31:00,5,4,Standard Class,Late delivery,1
45648,2016-11-01 08:10:00,4,4,Standard Class,Shipping on time,0
45629,2016-10-30 01:31:00,2,1,First Class,Late delivery,1
45627,2016-10-28 12:49:00,0,0,Same Day,Shipping on time,0
45624,2016-11-01 23:46:00,5,2,Second Class,Late delivery,1
45602,2016-10-30 16:03:00,3,4,Standard Class,Advance shipping,0
45599,2016-11-01 15:00:00,5,4,Standard Class,Late delivery,1
45590,2016-11-02 11:51:00,6,4,Standard Class,Shipping canceled,0
45582,2016-10-30 09:03:00,3,2,Second Class,Late delivery,1
45569,2016-10-29 04:30:00,2,1,First Class,Late delivery,1
45556,2016-10-28 23:56:00,2,4,Standard Class,Advance shipping,0
45550,2016-11-01 21:50:00,6,4,Standard Class,Late delivery,1
45548,2016-10-28 21:08:00,2,1,First Class,Late delivery,1
45543,2016-10-30 19:23:00,4,4,Standard Class,Shipping canceled,0
45536,2016-10-28 16:56:00,2,4,Standard Class,Advance shipping,0
45514,2016-10-31 09:13:00,5,4,Standard Class,Late delivery,1
45505,2016-11-01 06:04:00,6,4,Standard Class,Late delivery,1
45476,2016-10-27 19:55:00,2,1,First Class,Late delivery,1
45471,2016-10-27 18:09:00,2,4,Standard Class,Advance shipping,0
45466,2016-10-27 16:24:00,2,4,Standard Class,Advance shipping,0
45465,2016-10-31 16:03:00,6,4,Standard Class,Late delivery,1
45456,2016-10-27 12:54:00,2,4,Standard Class,Advance shipping,0
45440,2016-10-31 07:18:00,6,4,Standard Class,Late delivery,1
45435,2016-10-31 05:33:00,6,4,Standard Class,Late delivery,1
45433,2016-10-29 04:51:00,4,4,Standard Class,Shipping on time,0
45428,2016-10-29 03:06:00,4,4,Standard Class,Shipping on time,0
45427,2016-10-28 02:45:00,3,4,Standard Class,Advance shipping,0
45421,2016-10-27 00:38:00,2,4,Standard Class,Advance shipping,0
45416,2016-10-25 10:53:00,1,0,Same Day,Late delivery,1
45412,2016-10-27 21:29:00,3,4,Standard Class,Advance shipping,0
45409,2016-10-29 20:26:00,5,4,Standard Class,Late delivery,1
45406,2016-10-26 19:23:00,2,4,Standard Class,Advance shipping,0
45374,2016-10-29 08:10:00,5,4,Standard Class,Late delivery,1
45372,2016-10-26 07:28:00,2,1,First Class,Late delivery,1
45358,2016-10-28 02:34:00,4,4,Standard Class,Shipping on time,0
45334,2016-10-25 18:10:00,2,1,First Class,Shipping canceled,0
45310,2016-10-23 21:45:00,0,0,Same Day,Shipping on time,0
45309,2016-10-23 21:24:00,0,0,Same Day,Shipping on time,0
45307,2016-10-26 08:42:00,3,4,Standard Class,Advance shipping,0
45290,2016-10-29 02:45:00,6,4,Standard Class,Late delivery,1
45284,2016-10-28 00:39:00,5,2,Second Class,Late delivery,1
45276,2016-10-24 21:50:00,2,2,Second Class,Shipping on time,0
45251,2016-10-24 13:05:00,2,2,Second Class,Shipping on time,0
45248,2016-10-26 12:02:00,4,4,Standard Class,Shipping on time,0
45224,2016-10-27 03:37:00,5,4,Standard Class,Late delivery,1
45215,2016-10-28 00:28:00,6,4,Standard Class,Late delivery,1
45204,2016-10-26 20:37:00,5,4,Standard Class,Late delivery,1
45201,2016-10-23 19:34:00,2,4,Standard Class,Advance shipping,0
45196,2016-10-23 17:49:00,2,4,Standard Class,Advance shipping,0
45190,2016-10-27 15:43:00,6,4,Standard Class,Late delivery,1
45182,2016-10-24 12:55:00,3,4,Standard Class,Advance shipping,0
45180,2016-10-27 12:12:00,6,4,Standard Class,Late delivery,1
45154,2016-10-21 15:06:00,0,0,Same Day,Shipping on time,0
45140,2016-10-26 22:12:00,6,4,Standard Class,Late delivery,1
45124,2016-10-25 16:35:00,5,4,Standard Class,Late delivery,1
45118,2016-10-24 14:29:00,4,2,Second Class,Late delivery,1
45115,2016-10-26 13:26:00,6,2,Second Class,Late delivery,1
45101,2016-10-22 08:32:00,2,1,First Class,Late delivery,1
45100,2016-10-22 08:11:00,2,1,First Class,Late delivery,1
45084,2016-10-25 02:34:00,5,4,Standard Class,Shipping canceled,0
45073,2016-10-23 22:43:00,4,4,Standard Class,Shipping on time,0
45071,2016-10-21 22:01:00,2,4,Standard Class,Advance shipping,0
45069,2016-10-24 21:19:00,5,4,Standard Class,Late delivery,1
45046,2016-10-21 13:16:00,2,4,Standard Class,Advance shipping,0
45040,2016-10-25 11:10:00,6,4,Standard Class,Late delivery,1
45034,2016-10-24 09:03:00,5,4,Standard Class,Shipping canceled,0
45031,2016-10-21 08:00:00,2,1,First Class,Late delivery,1
45010,2016-10-25 00:39:00,6,2,Second Class,Late delivery,1
44973,2016-10-22 11:41:00,4,4,Standard Class,Shipping on time,0
44971,2016-10-20 10:59:00,2,4,Standard Class,Shipping canceled,0
44966,2016-10-20 09:14:00,2,1,First Class,Late delivery,1
44962,2016-10-20 07:50:00,2,1,First Class,Late delivery,1
44961,2016-10-20 07:29:00,2,4,Standard Class,Advance shipping,0
44959,2016-10-23 06:47:00,5,4,Standard Class,Late delivery,1
44949,2016-10-23 03:17:00,5,4,Standard Class,Late delivery,1
44943,2016-10-22 01:11:00,4,4,Standard Class,Shipping on time,0
44940,2016-10-24 00:08:00,6,4,Standard Class,Late delivery,1
44929,2016-10-22 20:16:00,5,4,Standard Class,Late delivery,1
44884,2016-10-22 04:30:00,5,2,Second Class,Late delivery,1
44876,2016-10-19 01:42:00,2,1,First Class,Late delivery,1
44844,2016-10-21 14:30:00,5,4,Standard Class,Late delivery,1
44831,2016-10-18 09:56:00,2,4,Standard Class,Advance shipping,0
44828,2016-10-20 08:53:00,4,4,Standard Class,Shipping on time,0
44820,2016-10-18 06:05:00,2,1,First Class,Late delivery,1
44804,2016-10-21 00:29:00,5,4,Standard Class,Late delivery,1
44803,2016-10-20 00:08:00,4,4,Standard Class,Shipping on time,0
44795,2016-10-17 21:20:00,2,1,First Class,Late delivery,1
44793,2016-10-17 20:37:00,2,1,First Class,Late delivery,1
44789,2016-10-20 19:13:00,5,4,Standard Class,Late delivery,1
44782,2016-10-18 16:46:00,3,4,Standard Class,Advance shipping,0
44780,2016-10-21 16:04:00,6,4,Standard Class,Late delivery,1
44779,2016-10-17 15:43:00,2,1,First Class,Late delivery,1
44776,2016-10-17 14:40:00,2,1,First Class,Late delivery,1
44745,2016-10-21 03:48:00,6,2,Second Class,Late delivery,1
44739,2016-10-20 01:42:00,5,4,Standard Class,Late delivery,1
44727,2016-10-15 09:30:00,1,0,Same Day,Late delivery,1
44726,2016-10-15 09:09:00,1,0,Same Day,Late delivery,1
44718,2016-10-18 18:21:00,4,4,Standard Class,Shipping on time,0
44704,2016-10-19 13:27:00,5,4,Standard Class,Late delivery,1
44695,2016-10-16 10:17:00,2,1,First Class,Late delivery,1
44691,2016-10-14 20:53:00,0,0,Same Day,Shipping on time,0
44678,2016-10-18 04:20:00,4,4,Standard Class,Shipping on time,0
44673,2016-10-18 02:35:00,4,4,Standard Class,Shipping on time,0
44647,2016-10-16 17:28:00,3,4,Standard Class,Shipping canceled,0
44642,2016-10-16 15:43:00,3,4,Standard Class,Advance shipping,0
44627,2016-10-16 10:28:00,3,2,Second Class,Late delivery,1
44623,2016-10-17 09:04:00,4,4,Standard Class,Shipping on time,0
44602,2016-10-15 01:43:00,2,1,First Class,Late delivery,1
44601,2016-10-15 01:22:00,2,4,Standard Class,Advance shipping,0
44593,2016-10-16 22:33:00,4,4,Standard Class,Shipping on time,0
44574,2016-10-17 15:54:00,5,4,Standard Class,Late delivery,1
44566,2016-10-14 13:06:00,2,4,Standard Class,Advance shipping,0
44548,2016-10-16 06:47:00,4,4,Standard Class,Shipping on time,0
44544,2016-10-17 05:23:00,5,4,Standard Class,Late delivery,1
44537,2016-10-15 02:56:00,3,4,Standard Class,Advance shipping,0
44524,2016-10-16 22:23:00,5,4,Standard Class,Late delivery,1
44520,2016-10-17 20:59:00,6,2,Second Class,Late delivery,1
44512,2016-10-14 18:11:00,3,4,Standard Class,Advance shipping,0
44501,2016-10-13 14:19:00,2,4,Standard Class,Advance shipping,0
44490,2016-10-17 10:28:00,6,4,Standard Class,Late delivery,1
44487,2016-10-14 09:25:00,3,4,Standard Class,Advance shipping,0
44470,2016-10-17 03:28:00,6,4,Standard Class,Late delivery,1
44466,2016-10-13 02:04:00,2,4,Standard Class,Advance shipping,0
44464,2016-10-16 01:22:00,5,4,Standard Class,Late delivery,1
44462,2016-10-14 00:40:00,3,4,Standard Class,Advance shipping,0
44440,2016-10-16 16:57:00,6,4,Standard Class,Late delivery,1
44438,2016-10-14 16:15:00,4,4,Standard Class,Shipping on time,0
44432,2016-10-13 14:09:00,3,2,Second Class,Shipping canceled,0
44414,2016-10-15 07:51:00,5,2,Second Class,Late delivery,1
44407,2016-10-13 05:23:00,3,4,Standard Class,Advance shipping,0
44405,2016-10-16 04:41:00,6,4,Standard Class,Late delivery,1
44389,2016-10-14 23:05:00,5,2,Second Class,Late delivery,1
44382,2016-10-12 20:38:00,3,4,Standard Class,Advance shipping,0
44379,2016-10-14 19:35:00,5,4,Standard Class,Late delivery,1
44367,2016-10-12 15:23:00,3,4,Standard Class,Advance shipping,0
44353,2016-10-11 10:28:00,2,1,First Class,Late delivery,1
44333,2016-10-13 03:28:00,4,4,Standard Class,Shipping on time,0
44322,2016-10-11 23:37:00,3,4,Standard Class,Advance shipping,0
44299,2016-10-13 15:33:00,5,4,Standard Class,Late delivery,1
44283,2016-10-12 09:57:00,4,4,Standard Class,Shipping on time,0
44266,2016-10-10 04:00:00,2,4,Standard Class,Advance shipping,0
44251,2016-10-09 22:44:00,2,4,Standard Class,Advance shipping,0
44239,2016-10-12 18:32:00,5,4,Standard Class,Late delivery,1
44232,2016-10-10 16:05:00,3,2,Second Class,Late delivery,1
44215,2016-10-13 10:08:00,6,4,Standard Class,Late delivery,1
44213,2016-10-11 09:25:00,4,4,Standard Class,Shipping on time,0
44204,2016-10-12 06:16:00,5,2,Second Class,Late delivery,1
44202,2016-10-09 05:34:00,2,1,First Class,Late delivery,1
44191,2016-10-09 01:43:00,2,4,Standard Class,Advance shipping,0
44190,2016-10-13 01:22:00,6,4,Standard Class,Late delivery,1
44184,2016-10-08 23:16:00,2,1,First Class,Late delivery,1
44137,2016-10-06 18:48:00,0,0,Same Day,Shipping on time,0
44122,2016-10-06 13:33:00,0,0,Same Day,Shipping on time,0
44118,2016-10-10 00:09:00,4,4,Standard Class,Shipping on time,0
44116,2016-10-07 23:26:00,2,4,Standard Class,Advance shipping,0
44107,2016-10-08 20:17:00,3,4,Standard Class,Advance shipping,0
44075,2016-10-11 09:05:00,6,4,Standard Class,Late delivery,1
44059,2016-10-05 15:28:00,0,0,Same Day,Shipping on time,0
44044,2016-10-09 22:13:00,5,2,Second Class,Late delivery,1
44030,2016-10-10 17:19:00,6,4,Standard Class,Late delivery,1
44013,2016-10-08 11:21:00,4,4,Standard Class,Shipping on time,0
44002,2016-10-07 07:30:00,3,2,Second Class,Late delivery,1
43991,2016-10-04 15:39:00,0,0,Same Day,Shipping on time,0
43983,2016-10-08 00:51:00,4,2,Second Class,Late delivery,1
43931,2016-10-05 06:38:00,2,4,Standard Class,Advance shipping,0
43930,2016-10-09 06:17:00,6,2,Second Class,Late delivery,1
43911,2016-10-04 23:37:00,2,4,Standard Class,Advance shipping,0
43886,2016-10-04 14:52:00,2,4,Standard Class,Advance shipping,0
43868,2016-10-06 08:33:00,4,2,Second Class,Late delivery,1
43859,2016-10-07 05:24:00,5,4,Standard Class,Late delivery,1
43856,2016-10-04 04:21:00,2,2,Second Class,Shipping on time,0
43835,2016-10-07 21:00:00,6,4,Standard Class,Late delivery,1
43834,2016-10-06 20:39:00,5,4,Standard Class,Late delivery,1
43830,2016-10-03 19:15:00,2,1,First Class,Late delivery,1
43829,2016-10-03 18:54:00,2,1,First Class,Late delivery,1
43816,2016-10-03 14:20:00,2,4,Standard Class,Advance shipping,0
43813,2016-10-05 13:17:00,4,4,Standard Class,Shipping on time,0
43805,2016-10-07 10:29:00,6,4,Standard Class,Late delivery,1
43802,2016-10-04 09:26:00,3,2,Second Class,Late delivery,1
43797,2016-10-04 07:41:00,3,4,Standard Class,Advance shipping,0
43787,2016-10-04 04:11:00,3,4,Standard Class,Advance shipping,0
43783,2016-10-05 02:47:00,4,2,Second Class,Late delivery,1
43782,2016-10-04 02:26:00,3,2,Second Class,Late delivery,1
43779,2016-10-01 13:23:00,0,0,Same Day,Shipping on time,0
43776,2016-10-03 00:19:00,2,2,Second Class,Shipping on time,0
43770,2016-10-06 22:13:00,6,4,Standard Class,Late delivery,1
43755,2016-10-06 16:58:00,6,4,Standard Class,Late delivery,1
43743,2016-10-04 12:46:00,4,4,Standard Class,Shipping on time,0
43731,2016-10-02 08:34:00,2,1,First Class,Late delivery,1
43714,2016-10-05 02:36:00,5,4,Standard Class,Late delivery,1
43699,2016-10-04 21:21:00,5,4,Standard Class,Late delivery,1
43684,2016-10-04 16:06:00,5,4,Standard Class,Late delivery,1
43675,2016-10-05 12:56:00,6,4,Standard Class,Late delivery,1
43674,2016-10-04 12:35:00,5,4,Standard Class,Late delivery,1
43672,2016-10-02 11:53:00,3,2,Second Class,Late delivery,1
43662,2016-10-02 08:23:00,3,4,Standard Class,Advance shipping,0
